country,country_name,indicator,year,value,source_flag,source,unit
FR,France,I_IUSNET,2015,37.72,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUSNET,2016,39.85,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUSNET,2017,42.81,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUSNET,2018,41.92,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUSNET,2019,42.32,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUSNET,2020,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUSNET,2021,44.83,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUSNET,2022,44.5,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUSNET,2023,44.39,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUSNET,2024,,|C,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUSNET,2025,70.75,b,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2015,5.98,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2017,7.41,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2019,9.08,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2021,9.19,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2022,8.89,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2023,8.46,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2024,8.21,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOTE,2025,8.74,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2021,11.16,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2022,11.7,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2023,10.76,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2024,10.39,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUPOL2,2025,11.79,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2015,10.08,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2017,12.79,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2019,13.18,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2021,16.02,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2022,16.44,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2023,15.54,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2024,15.02,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUCPP,2025,16.63,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2016,10.33,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2018,19.89,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2020,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2022,43.34,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2024,45.89,,Eurostat: isoc_ci_ac_i,percent
FR,France,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
FR,France,deprivation,2015,6.8,,Eurostat: ilc_mdsd11,percent
FR,France,deprivation,2016,6.7,,Eurostat: ilc_mdsd11,percent
FR,France,deprivation,2017,6.3,,Eurostat: ilc_mdsd11,percent
FR,France,deprivation,2018,6.7,,Eurostat: ilc_mdsd11,percent
FR,France,deprivation,2019,7.3,,Eurostat: ilc_mdsd11,percent
FR,France,deprivation,2020,6.4,b,Eurostat: ilc_mdsd11,percent
FR,France,deprivation,2021,5.5,,Eurostat: ilc_mdsd11,percent
FR,France,deprivation,2022,7.0,b,Eurostat: ilc_mdsd11,percent
FR,France,deprivation,2023,6.6,,Eurostat: ilc_mdsd11,percent
FR,France,deprivation,2024,6.6,,Eurostat: ilc_mdsd11,percent
FR,France,deprivation,2025,7.0,,Eurostat: ilc_mdsd11,percent
HR,Croatia,I_IUSNET,2014,40.44,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2015,44.6,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2016,50.39,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2017,47.25,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2018,53.93,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2019,57.88,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2020,57.17,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2021,60.89,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2022,60.14,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2023,62.76,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2024,61.0,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUSNET,2025,61.5,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2015,8.65,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2017,7.33,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2019,10.27,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2021,8.4,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2022,8.98,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2023,7.72,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2024,11.87,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOTE,2025,8.46,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2021,14.15,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2022,13.33,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2023,16.55,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2024,13.58,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUPOL2,2025,12.21,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2015,13.96,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2017,11.28,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2019,15.44,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2021,17.55,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2022,17.35,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2023,20.32,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2024,19.9,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUCPP,2025,16.85,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2016,12.24,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2018,19.76,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2020,31.87,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2022,40.98,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2024,43.11,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
HR,Croatia,deprivation,2015,8.4,,Eurostat: ilc_mdsd11,percent
HR,Croatia,deprivation,2016,7.3,,Eurostat: ilc_mdsd11,percent
HR,Croatia,deprivation,2017,7.1,,Eurostat: ilc_mdsd11,percent
HR,Croatia,deprivation,2018,6.1,,Eurostat: ilc_mdsd11,percent
HR,Croatia,deprivation,2019,4.6,,Eurostat: ilc_mdsd11,percent
HR,Croatia,deprivation,2020,4.4,,Eurostat: ilc_mdsd11,percent
HR,Croatia,deprivation,2021,3.5,,Eurostat: ilc_mdsd11,percent
HR,Croatia,deprivation,2022,4.0,,Eurostat: ilc_mdsd11,percent
HR,Croatia,deprivation,2023,2.8,,Eurostat: ilc_mdsd11,percent
HR,Croatia,deprivation,2024,2.0,,Eurostat: ilc_mdsd11,percent
HR,Croatia,deprivation,2025,2.0,,Eurostat: ilc_mdsd11,percent
IT,Italy,I_IUSNET,2014,36.21,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2015,38.05,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2016,41.54,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2017,43.36,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2018,46.48,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2019,42.3,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2020,48.42,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2021,50.19,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2022,53.19,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2023,53.06,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2024,55.96,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUSNET,2025,56.38,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2015,5.85,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2017,6.05,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2019,6.64,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2021,11.03,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2022,10.47,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2023,9.7,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2024,10.47,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOTE,2025,10.68,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2021,23.51,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2022,23.63,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2023,22.31,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2024,23.03,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUPOL2,2025,21.07,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2015,14.07,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2017,14.9,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2019,13.94,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2021,26.5,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2022,26.66,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2023,24.85,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2024,25.77,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUCPP,2025,24.25,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2016,10.14,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2018,17.39,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2020,31.71,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2022,41.03,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2024,46.98,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
IT,Italy,deprivation,2015,12.1,,Eurostat: ilc_mdsd11,percent
IT,Italy,deprivation,2016,10.1,,Eurostat: ilc_mdsd11,percent
IT,Italy,deprivation,2017,6.6,,Eurostat: ilc_mdsd11,percent
IT,Italy,deprivation,2018,6.5,,Eurostat: ilc_mdsd11,percent
IT,Italy,deprivation,2019,6.4,,Eurostat: ilc_mdsd11,percent
IT,Italy,deprivation,2020,6.2,,Eurostat: ilc_mdsd11,percent
IT,Italy,deprivation,2021,5.9,,Eurostat: ilc_mdsd11,percent
IT,Italy,deprivation,2022,4.5,,Eurostat: ilc_mdsd11,percent
IT,Italy,deprivation,2023,4.7,,Eurostat: ilc_mdsd11,percent
IT,Italy,deprivation,2024,4.6,,Eurostat: ilc_mdsd11,percent
IT,Italy,deprivation,2025,5.2,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,I_IUSNET,2014,50.1,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2015,54.04,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2016,59.97,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2017,63.04,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2018,68.96,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2019,71.72,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2020,78.18,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2021,78.62,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2022,77.91,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2023,82.56,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2024,86.81,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUSNET,2025,86.54,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2015,2.11,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2017,2.03,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2019,4.17,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2021,2.2,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2022,3.77,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2023,2.16,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2024,9.94,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOTE,2025,11.03,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2021,7.84,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2022,12.21,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2023,9.39,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2024,31.24,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUPOL2,2025,21.18,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2015,5.3,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2017,9.02,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2019,14.04,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2020,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2021,8.47,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2022,13.35,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2023,9.94,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2024,31.68,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUCPP,2025,23.12,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2014,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2015,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2016,8.75,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2017,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2018,9.17,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2019,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2020,41.76,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2021,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2022,53.01,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2023,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2024,48.33,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,I_IUVOD,2025,,,Eurostat: isoc_ci_ac_i,percent
CY,Cyprus,deprivation,2015,7.9,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,deprivation,2016,6.6,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,deprivation,2017,6.1,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,deprivation,2018,3.8,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,deprivation,2019,3.1,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,deprivation,2020,3.3,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,deprivation,2021,2.4,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,deprivation,2022,2.7,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,deprivation,2023,2.4,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,deprivation,2024,2.5,,Eurostat: ilc_mdsd11,percent
CY,Cyprus,deprivation,2025,2.2,,Eurostat: ilc_mdsd11,percent
LV,Latvia,I_IUSNET,2014,52.74,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2015,57.5,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2016,57.07,b,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2017,59.9,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2018,61.47,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2019,64.66,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2020,67.09,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2021,69.76,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2022,71.19,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2023,73.25,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2024,74.14,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUSNET,2025,79.29,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2014,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2015,3.49,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2016,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2017,4.91,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2018,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2019,6.23,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2020,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2021,13.86,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2022,11.44,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2023,13.75,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2024,15.68,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUVOTE,2025,15.36,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2014,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2015,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2016,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2017,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2018,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2019,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2020,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2021,15.26,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2022,17.38,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2023,15.31,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2024,18.97,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUPOL2,2025,16.15,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2014,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2015,7.23,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2016,,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2017,9.77,,Eurostat: isoc_ci_ac_i,percent
LV,Latvia,I_IUCPP,2018,,,Eurostat: isoc_ci_ac_i,percent
